timestamp bid bidsize ask asksize
1516576869421101.0 1224610 500000 1224700 1000000
1516576869425916.0 1224630 1000000 1224710 1000000
1516576869490341.0 1224630 1000000 1224700 1000000
1516576869504747.0 1224620 1000000 1224700 1000000
1516576869510368.0 1224620 1000000 1224700 2000000
1516576869560393.0 1224620 1000000 1224700 1000000
1516576869701770.0 1224610 500000 1224700 1000000
1516576870112562.0 1224630 1000000 1224700 1000000
1516576871131265.0 1224610 500000 1224700 1000000
1516576871131836.0 1224630 1000000 1224700 1000000
1516576871131876.0 1224610 500000 1224700 1000000
1516576871131899.0 1224630 1000001 1224700 1000000
1516576871260427.0 1224630 1000001 1224700 2000000
1516576871484197.0 1224610 500000 1224700 2000000
1516576871484705.0 1224610 1000000 1224700 2000000
1516576871485108.0 1224630 1000000 1224680 1000000
1516576871485108.0 1224610 1000000 1224680 1000000
1516576871486815.0 1224620 1000000 1224680 1000000
1516576871489166.0 1224600 1000000 1224680 1000000
1516576871491803.0 1224610 1000000 1224680 1000000
1516576871499325.0 1224610 1000000 1224670 500000
1516576871499325.0 1224600 1000000 1224670 500000
1516576871499514.0 1224600 1000000 1224670 1000000
1516576871501154.0 1224590 2000000 1224670 1000000
1516576871504690.0 1224590 1000000 1224670 1000000
1516576871505671.0 1224610 1000000 1224670 1000000
1516576871505678.0 1224600 1000000 1224670 1000000
1516576871507958.0 1224590 1000000 1224650 1000000
1516576871508219.0 1224600 1000000 1224650 1000000
1516576871509795.0 1224580 1000000 1224650 1000000
1516576871510300.0 1224590 1000000 1224650 1000000
1516576871604766.0 1224580 1000000 1224660 1000000
1516576871604777.0 1224590 1000000 1224660 1000000
1516576871604825.0 1224580 1000000 1224670 1000000
1516576871605006.0 1224580 1000000 1224670 500000
1516576871605847.0 1224580 1000000 1224670 1000000
1516576871606247.0 1224580 1000000 1224680 1000000
1516576871606248.0 1224580 1000000 1224670 1000000
1516576871606345.0 1224590 1000000 1224670 1000000
1516576871607462.0 1224590 1000000 1224680 1000000
1516576871610835.0 1224590 1000000 1224690 1000000
1516576871610847.0 1224610 1000000 1224690 1000000
1516576871612580.0 1224590 1000000 1224690 1000000
1516576871630521.0 1224590 1000000 1224670 1000000
1516576871636594.0 1224590 1000000 1224680 2000000
1516576871641329.0 1224590 1000000 1224670 1000000
1516576871931158.0 1224590 1000000 1224680 2000000
1516576872265550.0 1224610 1000000 1224710 1000000
1516576872265559.0 1224580 1000000 1224710 1000000
1516576872663377.0 1224580 1000000 1224690 1000000
1516576872663385.0 1224600 1000000 1224690 1000000
1516576874414591.0 1224600 1000000 1224710 1000000
1516576874414600.0 1224570 1000000 1224710 1000000
1516576874513977.0 1224570 1000000 1224690 1000000
1516576874513987.0 1224600 1000000 1224690 1000000
1516576875370588.0 1224580 1000000 1224710 1000000
1516576875464859.0 1224590 1000000 1224670 500000
1516576875465199.0 1224580 1000000 1224670 500000
1516576875466207.0 1224590 1000000 1224650 1000000
1516576875467863.0 1224580 1000000 1224650 1000000
1516576875467883.0 1224580 1000000 1224670 1000000
1516576875467884.0 1224590 1000000 1224670 1000000
1516576875494192.0 1224590 1000000 1224650 1000000
1516576875498081.0 1224580 1000000 1224660 1000000
1516576875550342.0 1224580 1000000 1224650 1000000
1516576875616669.0 1224580 1000000 1224660 1000000
1516576875631780.0 1224580 1000000 1224650 1000000
1516576876829956.0 1224590 1000000 1224660 1000000
1516576879016067.0 1224590 1000000 1224650 1000000
1516576884843812.0 1224580 1000000 1224640 1000000
1516576884927469.0 1224580 1000000 1224640 2000000
1516576885055428.0 1224580 1000000 1224650 2000000
1516576885067694.0 1224570 1000000 1224630 1000000
1516576885067893.0 1224590 1000000 1224630 1000000
1516576885067894.0 1224570 1000000 1224620 500000
1516576885068156.0 1224570 1000000 1224600 1000000
1516576885068158.0 1224590 1000000 1224620 500000
1516576885070474.0 1224560 1000000 1224600 1000000
1516576885070491.0 1224550 1000000 1224600 1000000
1516576885070516.0 1224580 1000000 1224620 500000
1516576885070519.0 1224580 1000000 1224610 1000000
1516576885075026.0 1224550 1000000 1224610 1000000
1516576885075027.0 1224550 1000000 1224600 1000000
1516576885081445.0 1224530 1000000 1224600 1000000
1516576885094156.0 1224540 1000000 1224600 1000000
1516576885094455.0 1224530 1000000 1224590 1000000
1516576885094460.0 1224540 1000000 1224590 1000000
1516576885417620.0 1224520 1000000 1224590 1000000
1516576885423488.0 1224530 1000000 1224590 1000000
1516576885425012.0 1224510 2000000 1224590 1000000
1516576885686323.0 1224530 1000000 1224590 1000000
1516576885686658.0 1224530 1000000 1224600 1000000
1516576889490483.0 1224530 1000000 1224590 1000000
1516576889503235.0 1224530 1000000 1224590 2000000
1516576889738929.0 1224530 1000000 1224580 1000000
1516576889746984.0 1224530 1000000 1224580 2000000
1516576889748958.0 1224510 500000 1224580 2000000
1516576889871387.0 1224510 1000000 1224580 2000000
1516576889872129.0 1224510 1000000 1224570 500000
1516576889872163.0 1224530 1000000 1224570 500000
1516576889872194.0 1224510 1000000 1224550 1000000
1516576889873085.0 1224530 1000000 1224550 1000000
1516576889874303.0 1224500 1000000 1224550 1000000
1516576889874306.0 1224490 1000000 1224550 1000000
1516576889878200.0 1224510 1000000 1224550 1000000
1516576889901535.0 1224490 1000000 1224550 1000000
1516576889902752.0 1224480 1000000 1224550 1000000
1516576889923959.0 1224470 1000000 1224550 1000000
1516576889951522.0 1224470 1000000 1224520 500000
1516576889951536.0 1224490 1000000 1224520 500000
1516576889951584.0 1224470 1000000 1224520 1000000
1516576889953125.0 1224470 1000000 1224500 1000000
1516576889953626.0 1224490 1000000 1224520 1000000
1516576889957744.0 1224480 1000000 1224520 1000000
1516576890001698.0 1224440 1000000 1224500 1000000
1516576890002706.0 1224480 1000000 1224510 1000000
1516576890002722.0 1224470 1000000 1224510 1000000
1516576890004056.0 1224430 2000000 1224500 1000000
1516576890007847.0 1224470 1000000 1224500 1000000
1516576890007848.0 1224450 1000000 1224500 1000000
1516576890009041.0 1224420 1000000 1224500 1000000
1516576890012813.0 1224440 1000000 1224500 1000000
1516576890027466.0 1224430 1000000 1224490 1000000
1516576890033361.0 1224420 2000000 1224500 1000000
1516576890033405.0 1224430 1000000 1224500 1000000
1516576890065351.0 1224420 1000000 1224500 1000000
1516576890066305.0 1224410 1000000 1224500 1000000
1516576890072053.0 1224430 1000000 1224500 1000000
1516576890118900.0 1224420 1000000 1224490 1000000
1516576890123958.0 1224410 2000000 1224500 1000000
1516576890130497.0 1224410 1000000 1224500 2000000
1516576890137170.0 1224410 1000000 1224490 1000000
1516576890145392.0 1224400 2000000 1224490 1000000
1516576890169367.0 1224400 2000000 1224470 1000000
1516576890169415.0 1224400 2000000 1224470 500000
1516576890169525.0 1224410 1000000 1224470 500000
1516576890169529.0 1224390 2000000 1224470 500000
1516576890170471.0 1224390 2000000 1224470 1000000
1516576890170475.0 1224390 2000000 1224470 500001
1516576890171515.0 1224410 1000000 1224490 1000000
1516576890171516.0 1224410 1000000 1224470 500001
1516576890171527.0 1224400 1000000 1224470 500001
1516576890174439.0 1224390 1000000 1224470 500001
1516576890175240.0 1224400 1000000 1224450 1000000
1516576890175251.0 1224380 1000000 1224450 1000000
1516576890180366.0 1224380 1000000 1224470 1000000
1516576890184072.0 1224380 1000000 1224450 1000000
1516576890987702.0 1224380 1000000 1224460 1000000
1516576890987858.0 1224410 1000000 1224460 1000000
1516576890988070.0 1224410 1000000 1224480 1000000
1516576890988274.0 1224410 1000000 1224480 2000000
1516576890988540.0 1224440 1000000 1224480 2000000
1516576890988543.0 1224430 500000 1224450 1000000
1516576890993064.0 1224440 1000000 1224480 1000000
1516576890994419.0 1224430 500000 1224480 1000000
1516576890995065.0 1224500 1499999 1224480 1000000
1516576890995094.0 1224500 1499999 1224480 1000000
1516576890997801.0 1224500 199999 1224480 1000000
1516576890997803.0 1224470 1000000 1224480 1000000
1516576890997805.0 1224470 1000000 1224480 1000000
1516576890997813.0 1224470 1000000 1224490 2000000
1516576891001688.0 1224440 1000000 1224490 2000000
1516576891001717.0 1224430 500000 1224480 1000000
1516576891001719.0 1224440 1000000 1224480 1000000
1516576891001722.0 1224450 1000000 1224480 1000000
1516576891001731.0 1224450 1000000 1224490 1000000
1516576891001767.0 1224460 500000 1224490 1000000
1516576891001774.0 1224450 1000000 1224480 1000000
1516576891001776.0 1224460 500000 1224500 1000000
1516576891001802.0 1224460 500000 1224480 1000000
1516576891001810.0 1224460 500000 1224490 1000000
1516576891005690.0 1224480 1000000 1224500 1000000
1516576891005698.0 1224480 1000000 1224510 2000000
1516576891009455.0 1224470 1000000 1224490 1000000
1516576891009489.0 1224480 500000 1224490 1000000
1516576891009501.0 1224470 1000000 1224490 1000000
1516576891009513.0 1224480 1000000 1224520 1000000
1516576891011073.0 1224470 1000000 1224500 1000000
1516576891024371.0 1224480 1000000 1224530 2000000
1516576891054708.0 1224480 1000000 1224530 1000000
1516576891075293.0 1224510 500000 1224530 1000000
1516576891075295.0 1224510 500000 1224500 1000000
1516576891075607.0 1224510 500000 1224540 1000000
1516576891075920.0 1224510 500000 1224540 2000000
1516576891077766.0 1224510 500000 1224570 500000
1516576891079000.0 1224510 500000 1224590 1000000
1516576891079384.0 1224510 500000 1224600 1000000
1516576891079583.0 1224510 500000 1224550 2000000
1516576891085492.0 1224510 500000 1224550 1000000
1516576891090351.0 1224510 500000 1224560 2000000
1516576891093705.0 1224530 1000000 1224560 2000000
1516576891100707.0 1224530 1000000 1224560 1000000
1516576891105226.0 1224510 500000 1224550 1000000
1516576891108330.0 1224530 1000000 1224570 2000000
1516576891120531.0 1224530 1000000 1224570 1000000
1516576891125446.0 1224530 1000000 1224580 2000000
1516576891130480.0 1224530 1000000 1224580 1000000
1516576891130521.0 1224530 1000000 1224550 1000000
1516576891132624.0 1224530 1000000 1224560 1000000
1516576891163880.0 1224510 500000 1224560 1000000
1516576891201605.0 1224530 1000000 1224590 1000000
1516576891207954.0 1224520 1000000 1224560 1000000
1516576891207964.0 1224520 1000000 1224580 1000000
1516576891215432.0 1224530 1000000 1224600 1000000
1516576891256621.0 1224530 1000000 1224610 1000000
1516576891258402.0 1224530 1000000 1224590 1000000
1516576891272885.0 1224530 1000000 1224620 1000000
1516576891272925.0 1224560 500000 1224620 1000000
1516576891272934.0 1224580 1000000 1224620 1000000
1516576891272937.0 1224560 500000 1224590 1000000
1516576891272960.0 1224580 1000000 1224630 2000000
1516576891279449.0 1224580 1000000 1224630 1000000
1516576891279454.0 1224560 500000 1224610 1000000
1516576891281672.0 1224560 500000 1224630 1000000
1516576891281680.0 1224580 1000000 1224640 2000000
1516576891321986.0 1224560 500000 1224640 2000000
1516576891360373.0 1224560 500000 1224640 1000000
1516576891415504.0 1224560 500000 1224650 2000000
1516576891416905.0 1224560 500000 1224640 1000000
1516576891421166.0 1224560 500000 1224670 1000000
1516576891521724.0 1224570 1000000 1224670 1000000
1516576891521735.0 1224570 1000000 1224650 1000000
1516576891529123.0 1224580 1000000 1224650 2000000
1516576891529978.0 1224580 1000000 1224650 1000000
1516576891570342.0 1224580 1000000 1224660 2000000
1516576891620263.0 1224580 1000000 1224650 1000000
1516576892286593.0 1224580 1000000 1224640 2000000
1516576892472547.0 1224560 500000 1224640 2000000
1516576892605344.0 1224560 500000 1224640 1000000
1516576893130924.0 1224560 500000 1224650 1000000
1516576893430340.0 1224560 500000 1224650 2000000
1516576894628594.0 1224580 1000000 1224650 1000000
1516576894628606.0 1224580 1000000 1224640 1000000
1516576894632850.0 1224580 1000000 1224650 1000000
1516576896911496.0 1224580 1000000 1224650 2000000
1516576899441063.0 1224580 1000000 1224640 2000000
1516576906703629.0 1224590 1000000 1224650 1000000
1516576906703636.0 1224590 1000000 1224640 1000000
1516576906860909.0 1224590 1000000 1224640 2000000
1516576906861161.0 1224590 1000000 1224640 1000000
1516576906865990.0 1224590 1000000 1224650 1000000
1516576906915458.0 1224590 1000000 1224660 2000000
1516576906917119.0 1224600 1000000 1224660 1000000
1516576906922217.0 1224610 1000000 1224660 1000000
1516576906922224.0 1224610 1000000 1224670 1000000
1516576906930352.0 1224590 1000000 1224660 1000000
1516576906960209.0 1224600 1000000 1224670 1000000
1516576908506620.0 1224580 1000000 1224660 1000000
1516576911955490.0 1224600 1000000 1224670 500000
1516576911957384.0 1224580 1000000 1224650 1000000
1516576911957391.0 1224600 1000000 1224650 1000000
1516576913458368.0 1224600 1000000 1224660 1000000
1516576915944870.0 1224580 1000000 1224660 2000000
1516576915949808.0 1224580 1000000 1224650 1000000
1516576915966376.0 1224600 1000000 1224640 1000000
1516576915966376.0 1224580 1000000 1224640 1000000
1516576915967849.0 1224590 1000000 1224640 1000000
1516576916043417.0 1224580 1000000 1224650 2000000
1516576916043916.0 1224580 1000000 1224650 1000000
1516576916049774.0 1224590 1000000 1224660 1000000
1516576916051485.0 1224580 1000000 1224660 2000000
1516576916055090.0 1224600 1000000 1224660 1000000
1516576916055101.0 1224600 1000000 1224670 1000000
1516576916066658.0 1224580 1000000 1224660 1000000
1516576916539001.0 1224580 1000000 1224650 500000
1516576916539041.0 1224600 1000000 1224650 500000
1516576916539657.0 1224580 1000000 1224650 2000000
1516576916539658.0 1224580 1000000 1224640 500000
1516576916539661.0 1224580 1000000 1224620 1000000
1516576916539662.0 1224600 1000000 1224640 500000
1516576916539664.0 1224600 1000000 1224630 1000000
1516576916540132.0 1224580 1000000 1224630 1000000
1516576916544873.0 1224560 1000000 1224630 1000000
1516576916545916.0 1224580 1000000 1224630 1000000
1516576916550142.0 1224570 1000000 1224630 1000000
1516576916552888.0 1224560 1000000 1224600 1000000
1516576916552969.0 1224570 1000000 1224620 500000
1516576916553900.0 1224550 1000000 1224600 1000000
1516576916554956.0 1224540 1000000 1224600 1000000
1516576916555714.0 1224550 1000000 1224610 1000000
1516576916557723.0 1224540 1000000 1224600 500000
1516576916557726.0 1224550 1000000 1224600 500000
1516576916557733.0 1224540 1000000 1224600 1000000
1516576916557735.0 1224550 1000000 1224610 1000000
1516576916557735.0 1224540 1000000 1224600 400000
1516576916557739.0 1224550 1000000 1224600 400000
1516576916561623.0 1224550 1000000 1224600 1000000
1516576916561624.0 1224540 1000000 1224600 1000000
1516576916572907.0 1224540 1000000 1224600 1000000
1516576916583512.0 1224520 1000000 1224600 1000000
1516576916680485.0 1224520 1000000 1224600 2000000
1516576916695374.0 1224520 1000000 1224590 1000000
1516576916707707.0 1224520 1000000 1224600 1000000
1516576916708687.0 1224510 500000 1224590 1000000
1516576916708780.0 1224510 500000 1224590 2000000
1516576916730397.0 1224510 500000 1224580 1000000
1516576916785363.0 1224500 1000000 1224580 1000000
1516576916786319.0 1224520 1000000 1224600 500000
1516576916793931.0 1224500 1000000 1224550 1000000
1516576916794072.0 1224520 1000000 1224570 500000
1516576916795668.0 1224520 1000000 1224570 1000000
1516576916797915.0 1224500 1000000 1224550 500000
1516576916797918.0 1224490 1000000 1224550 500000
1516576916797940.0 1224510 1000000 1224570 1000000
1516576916797943.0 1224510 1000000 1224550 500000
1516576916800207.0 1224480 1000000 1224550 500000
1516576916802290.0 1224500 1000000 1224550 500000
1516576916804244.0 1224500 1000000 1224550 1000000
1516576916804245.0 1224480 1000000 1224550 1000000
1516576916823227.0 1224490 1000000 1224550 1000000
1516576916825092.0 1224470 1000000 1224550 1000000
1516576916853337.0 1224480 1000000 1224550 1000000
1516576916872352.0 1224460 500000 1224550 1000000
1516576916872518.0 1224460 1000000 1224550 1000000
1516576916890655.0 1224460 1000000 1224550 2000000
1516576916902625.0 1224460 1000000 1224540 1000000
1516576916912364.0 1224460 1000000 1224550 2000000
1516576916927408.0 1224480 1000000 1224540 1000000
1516576916927418.0 1224470 1000000 1224540 1000000
1516576916947481.0 1224450 1000000 1224550 2000000
1516576916960387.0 1224450 1000000 1224540 2000000
1516576916988626.0 1224450 1000000 1224520 500000
1516576916988659.0 1224470 1000000 1224520 500000
1516576916988938.0 1224450 1000000 1224520 1000000
1516576916990862.0 1224450 1000000 1224500 1000000
1516576916990866.0 1224430 1000000 1224500 1000000
1516576916990888.0 1224470 1000000 1224520 1000000
1516576916990893.0 1224460 1000000 1224520 1000000
1516576916994853.0 1224460 1000000 1224510 1000000
1516576916994854.0 1224450 1000000 1224510 1000000
1516576916998033.0 1224430 1000000 1224500 500000
1516576916998049.0 1224450 1000000 1224500 500000
1516576916998336.0 1224430 1000000 1224500 1000000
1516576916998412.0 1224450 1000000 1224510 1000000
1516576917001875.0 1224430 1000000 1224500 500000
1516576917001944.0 1224450 1000000 1224500 500000
1516576917001948.0 1224420 1000000 1224500 500000
1516576917004750.0 1224440 1000000 1224500 500000
1516576917010560.0 1224420 1000000 1224500 1000000
1516576917011349.0 1224430 1000000 1224500 1000000
1516576917011867.0 1224440 1000000 1224510 1000000
1516576917025445.0 1224430 1000000 1224500 2000000
1516576917092966.0 1224430 1000000 1224500 1000000
1516576918743223.0 1224440 1000000 1224500 1000000
1516576920463612.0 1224430 1000000 1224490 1000000
1516576921138628.0 1224430 1000000 1224500 2000000
1516576921141217.0 1224500 2000000 1224500 2000000
1516576921141273.0 1224500 2000000 1224500 1000000
1516576921144656.0 1224500 2000000 1224510 1000000
1516576921144662.0 1224500 2000000 1224500 1000000
1516576921150034.0 1224500 2000000 1224520 1000000
1516576921152955.0 1224500 2000000 1224520 1000000
1516576921153885.0 1224500 2000000 1224540 2000000
1516576921154511.0 1224510 500000 1224540 2000000
1516576921154514.0 1224510 500000 1224520 1000000
1516576921155120.0 1224500 2000000 1224520 1000000
1516576921155120.0 1224500 2000000 1224540 2000000
1516576921155135.0 1224510 500001 1224540 2000000
1516576921155139.0 1224510 500001 1224520 1000000
1516576921156651.0 1224500 2000000 1224540 2000000
1516576921156652.0 1224500 2000000 1224520 1000000
1516576921157255.0 1224500 2000000 1224540 1000000
1516576921158634.0 1224500 2000000 1224550 2000000
1516576921164332.0 1224500 2000000 1224560 1000000
1516576921166225.0 1224500 2000000 1224550 1000000
1516576921166228.0 1224500 2000000 1224550 500000
1516576921168545.0 1224500 2000000 1224560 1000000
1516576921168555.0 1224500 2000000 1224550 1000000
1516576921168574.0 1224500 2000000 1224560 1000000
1516576921170427.0 1224500 2000000 1224540 1000000
1516576921220424.0 1224500 2000000 1224550 2000000
1516576921228471.0 1224500 2000000 1224530 1000000
1516576921231267.0 1224500 2000000 1224530 1000000
1516576921235303.0 1224500 2000000 1224540 1000000
1516576921236189.0 1224500 2000000 1224540 2000000
1516576921241641.0 1224480 1000000 1224540 2000000
1516576921241664.0 1224490 1000000 1224530 1000000
1516576921243103.0 1224480 1000000 1224540 1000000
1516576921243571.0 1224480 1000000 1224540 2000000
1516576921244469.0 1224470 1000000 1224530 1000000
1516576921247097.0 1224510 500000 1224540 2000000
1516576921247098.0 1224510 500000 1224530 1000000
1516576921247103.0 1224510 500000 1224550 2000000
1516576921248977.0 1224510 500000 1224610 1000000
1516576921251368.0 1224510 500000 1224560 2000000
1516576921253673.0 1224480 1000000 1224560 2000000
1516576921253681.0 1224490 1000000 1224610 1000000
1516576921253739.0 1224490 1000000 1224570 500000
1516576921254318.0 1224480 1000000 1224560 1000000
1516576921254483.0 1224490 1000000 1224550 1000000
1516576921257395.0 1224480 1000000 1224550 2000000
1516576921278181.0 1224510 500000 1224550 2000000
1516576921278182.0 1224510 500000 1224550 1000000
1516576921278304.0 1224510 500000 1224560 2000000
1516576921283116.0 1224510 500000 1224560 1000000
1516576921284499.0 1224510 500000 1224560 1000000
1516576921288125.0 1224510 500000 1224580 2000000
1516576921289441.0 1224510 500000 1224580 1000000
1516576921293124.0 1224510 500000 1224580 1000000
1516576921320667.0 1224530 1000000 1224580 1000000
1516576921321338.0 1224520 1000000 1224580 1000000
1516576921321544.0 1224530 1000000 1224590 2000000
1516576921322075.0 1224520 1000000 1224570 1000000
1516576921326785.0 1224530 1000000 1224570 1000000
1516576921326794.0 1224530 1000000 1224590 1000000
1516576921330360.0 1224530 1000000 1224590 1000000
1516576921385458.0 1224530 1000000 1224600 2000000
1516576921419063.0 1224530 1000000 1224610 2000000
1516576921447433.0 1224550 1000000 1224590 1000000
1516576921447440.0 1224550 1000000 1224600 1000000
1516576921450408.0 1224530 1000000 1224610 1000000
1516576921451425.0 1224550 1000000 1224610 1000000
1516576921455429.0 1224530 1000000 1224620 2000000
1516576921462399.0 1224550 1000000 1224620 1000000
1516576921470202.0 1224560 500000 1224620 1000000
1516576921470202.0 1224560 500000 1224620 2000000
1516576921470524.0 1224560 500000 1224620 1000000
1516576921470733.0 1224580 1000000 1224620 1000000
1516576921475338.0 1224580 1000000 1224630 1000000
1516576921476289.0 1224560 500000 1224630 1000000
1516576921476294.0 1224580 1000000 1224630 1000000
1516576921491159.0 1224580 1000000 1224640 2000000
1516576921495938.0 1224580 1000000 1224650 2000000
1516576921503065.0 1224600 1000000 1224660 2000000
1516576921505803.0 1224590 1000000 1224640 1000000
1516576921508352.0 1224600 1000000 1224670 1000000
1516576921510204.0 1224600 1000000 1224640 1000000
1516576921515474.0 1224600 1000000 1224660 1000000
1516576921529706.0 1224580 1000000 1224660 1000000
1516576921590405.0 1224580 1000000 1224670 1000000
1516576921597234.0 1224600 1000000 1224650 1000000
1516576921626608.0 1224580 1000000 1224700 1000000
1516576921627799.0 1224610 1000000 1224650 1000000
1516576921627813.0 1224610 1000000 1224660 1000000
1516576921773095.0 1224600 1000000 1224670 1000000
1516576922421226.0 1224590 2000000 1224680 1000000
1516576922458323.0 1224600 1000000 1224690 2000000
1516576922463351.0 1224590 1000000 1224680 1000000
1516576922464320.0 1224590 2000000 1224680 1000000
1516576922468348.0 1224590 1000000 1224680 2000000
1516576922590428.0 1224580 1000000 1224670 1000000
1516576922982726.0 1224590 1000000 1224670 1000000
1516576924222127.0 1224590 1000000 1224680 2000000
1516576924228800.0 1224590 1000000 1224700 500000
1516576924228813.0 1224580 1000000 1224700 500000
1516576925052681.0 1224600 1000000 1224680 1000000
1516576926040650.0 1224590 1000000 1224670 500000
1516576926040672.0 1224600 1000000 1224670 500000
1516576926042045.0 1224600 1000000 1224660 1000000
1516576926042206.0 1224590 1000000 1224670 1000000
1516576926043348.0 1224580 1000000 1224670 1000000
1516576926146630.0 1224580 1000000 1224670 500000
1516576926147873.0 1224580 1000000 1224670 1000000
1516576926151994.0 1224580 1000000 1224650 1000000
1516576927411335.0 1224580 1000000 1224660 2000000
1516576927412365.0 1224590 1000000 1224660 1000000
1516576927412378.0 1224590 1000000 1224650 1000000
1516576927417335.0 1224590 1000000 1224660 1000000
1516576933590388.0 1224580 1000000 1224660 1000000
1516576933611106.0 1224580 1000000 1224650 1000000
1516576934851619.0 1224570 1000000 1224650 1000000
1516576934851978.0 1224570 1000000 1224620 1000000
1516576934852949.0 1224590 1000000 1224620 1000000
1516576934852984.0 1224570 1000000 1224620 500000
1516576934852986.0 1224590 1000000 1224620 500000
1516576934855432.0 1224570 1000000 1224620 1000000
1516576934855470.0 1224560 1000000 1224620 1000000
1516576934855490.0 1224560 1000000 1224610 1000000
1516576934855503.0 1224560 1000000 1224600 1000000
1516576934859123.0 1224590 1000000 1224600 1000000
1516576934859151.0 1224560 1000000 1224600 500000
1516576934859217.0 1224590 1000000 1224600 500000
1516576934863467.0 1224530 1000000 1224600 500000
1516576934863494.0 1224530 1000000 1224600 1000000
1516576934863507.0 1224570 1000000 1224600 500000
1516576934863526.0 1224540 1000000 1224600 1000000
1516576934863534.0 1224570 1000000 1224600 1000000
1516576934863540.0 1224530 1000000 1224600 1000000
1516576934863541.0 1224540 1000000 1224600 1000000
1516576934867394.0 1224580 1000000 1224600 1000000
1516576934867415.0 1224580 1000000 1224610 1000000
1516576934867416.0 1224570 1000000 1224610 1000000
1516576934867424.0 1224540 1000000 1224620 1000000
1516576934867435.0 1224550 1000000 1224610 1000000
1516576934867444.0 1224540 1000000 1224650 500000
1516576934867453.0 1224540 1000000 1224610 1000000
1516576934867457.0 1224540 1000000 1224620 500002
1516576934867461.0 1224540 1000000 1224590 1000000
1516576934867462.0 1224550 1000000 1224590 1000000
1516576934869352.0 1224540 1000000 1224590 1000000
1516576934869354.0 1224550 1000000 1224590 1000000
1516576934870316.0 1224540 1000000 1224590 1000000
1516576934870335.0 1224550 1000000 1224590 1000000
1516576934883588.0 1224530 1000000 1224590 1000000
1516576934888193.0 1224540 1000000 1224590 1000000
1516576934919085.0 1224530 1000000 1224600 500000
1516576934919717.0 1224520 1000000 1224600 500000
1516576934932019.0 1224530 1000000 1224600 500000
1516576934936384.0 1224530 1000000 1224610 1000000
1516576934937246.0 1224540 1000000 1224600 1000000
1516576934944922.0 1224580 1000000 1224610 1000000
1516576934945679.0 1224560 500000 1224600 1000000
1516576934947034.0 1224570 1000000 1224610 1000000
1516576934947048.0 1224540 1000000 1224600 1000000
1516576934947054.0 1224570 1000000 1224620 1000000
1516576934947067.0 1224550 1000000 1224600 1000000
1516576934947071.0 1224560 1000000 1224600 1000000
1516576934947071.0 1224570 1000000 1224610 1000000
1516576934947072.0 1224560 1000000 1224610 1000000
1516576934951209.0 1224580 1000000 1224610 1000000
1516576934951210.0 1224580 1000000 1224620 1000000
1516576934951735.0 1224560 1000000 1224610 1000000
1516576934951772.0 1224550 1000000 1224610 1000000
1516576934952058.0 1224560 1000000 1224610 1000000
1516576934955781.0 1224560 1000000 1224620 1000000
1516576934956190.0 1224560 1000000 1224620 500000
1516576934957022.0 1224550 1000000 1224610 1000000
1516576934961037.0 1224560 1000000 1224630 1000000
1516576934961767.0 1224530 1000000 1224610 1000000
1516576934965027.0 1224530 1000000 1224620 1000000
1516576934965731.0 1224550 1000000 1224630 1000000
1516576934965742.0 1224550 1000000 1224620 1000000
1516576934969430.0 1224540 1000000 1224620 1000000
1516576934969694.0 1224580 1000001 1224620 1000000
1516576934969843.0 1224560 500001 1224620 1000000
1516576934971449.0 1224580 1000001 1224630 1000000
1516576934971454.0 1224580 1000000 1224630 1000000
1516576934974716.0 1224580 1000001 1224640 2000000
1516576934976160.0 1224580 1000000 1224640 1000000
1516576934978871.0 1224580 1000001 1224630 1000000
1516576934979474.0 1224580 1000001 1224640 1000000
1516576934980601.0 1224580 1000001 1224620 2000000
1516576934981192.0 1224580 1000000 1224630 1000000
1516576934989766.0 1224570 1000000 1224620 2000000
1516576934990754.0 1224570 1000000 1224610 1000000
1516576934998796.0 1224560 500002 1224630 1000000
1516576934998811.0 1224560 500002 1224620 1000000
1516576935001459.0 1224530 500000 1224620 1000000
1516576935001503.0 1224530 500000 1224620 500000
1516576935001572.0 1224510 500000 1224620 500000
1516576935001574.0 1224550 1000000 1224610 1000000
1516576935002007.0 1224510 500000 1224620 1000000
1516576935002370.0 1224560 500003 1224610 1000000
1516576935002377.0 1224560 500003 1224620 1000000
1516576935002636.0 1224560 500003 1224610 2000000
1516576935004032.0 1224560 500003 1224610 1000000
1516576935010493.0 1224560 500003 1224600 1000000
1516576935019998.0 1224570 1000000 1224610 1000000
1516576935025409.0 1224570 1000000 1224620 1000000
1516576935045491.0 1224560 500003 1224600 2000000
1516576935075394.0 1224560 500003 1224610 2000000
1516576935088108.0 1224580 1000000 1224610 2000000
1516576935088174.0 1224580 1000000 1224610 1000000
1516576935092990.0 1224580 1000000 1224620 2000000
1516576935107103.0 1224580 1000000 1224630 2000000
1516576935131461.0 1224580 1000000 1224630 1000000
1516576935190469.0 1224580 1000000 1224630 1000000
1516576935215366.0 1224580 1000000 1224640 2000000
1516576935220479.0 1224580 1000000 1224650 2000000
1516576935222711.0 1224580 1000000 1224690 500000
1516576935228918.0 1224580 1000000 1224720 1000000
1516576935228963.0 1224580 1000000 1224700 500000
1516576935235455.0 1224580 1000000 1224670 500000
1516576935250472.0 1224580 1000000 1224650 1000000
1516576935345440.0 1224580 1000000 1224650 2000000
